order_id,date_order,customer_name,country,product_category,product_name,quantity,unit_price,total_amount,status
SO0867,2025-08-29 00:00:00,Grupo Constructor,España,Servicios Cloud,Suscripción Anual AWS,3,198.28,594.84,Cancelled
SO0032,2025-08-30 00:00:00,Consultoría Global,Chile,Servicios Cloud,Migración de Servidores,7,1086.1,7602.7,Sale
SO0045,2025-08-30 00:00:00,Industrias XYZ,México,Licencias Software,Licencia Windows Server,15,596.94,8954.1,Cancelled
SO0054,2025-08-30 00:00:00,Comercial Sur,Colombia,Licencias Software,Licencia Windows Server,9,728.82,6559.38,Sale
SO0187,2025-08-30 00:00:00,Consultoría Global,México,Soporte Técnico,Bolsa de 50h,14,1276.17,17866.38,Sale
SO0240,2025-08-30 00:00:00,Logística Express,Colombia,Consultoría,Auditoría de Seguridad,9,1461.2,13150.8,Draft
SO0695,2025-08-30 00:00:00,Comercial Sur,Chile,Hardware,Portátil Lenovo ThinkPad,2,136.38,272.76,Draft
SO0031,2025-08-31 00:00:00,Startup Innova,Argentina,Hardware,Switch Cisco,12,906.76,10881.12,Sale
SO0191,2025-08-31 00:00:00,Consultoría Global,Perú,Licencias Software,Antivirus Corporativo,6,550.93,3305.58,Sale
SO0342,2025-08-31 00:00:00,Empresa Alfa,España,Licencias Software,Licencia Windows Server,2,1005.16,2010.32,Sale
SO0924,2025-08-31 00:00:00,Empresa Alfa,Colombia,Hardware,Servidor Dell PowerEdge,5,648.59,3242.95,Sale
SO0193,2025-09-01 00:00:00,Tech Solutions,Perú,Soporte Técnico,Bolsa de 10h,1,136.46,136.46,Draft
SO0535,2025-09-01 00:00:00,Consultoría Global,España,Licencias Software,Antivirus Corporativo,8,1427.19,11417.52,Sale
SO0830,2025-09-01 00:00:00,Startup Innova,Perú,Hardware,Portátil Lenovo ThinkPad,16,546.23,8739.68,Sale
SO0326,2025-09-02 00:00:00,Logística Express,Perú,Consultoría,Optimización de Procesos,2,479.25,958.5,Sale
SO0507,2025-09-02 00:00:00,Industrias XYZ,España,Licencias Software,Antivirus Corporativo,14,929.03,13006.42,Sale
SO0754,2025-09-02 00:00:00,Comercial Sur,Argentina,Hardware,Portátil Lenovo ThinkPad,15,536.77,8051.55,Sale
SO0827,2025-09-02 00:00:00,Startup Innova,España,Licencias Software,Antivirus Corporativo,7,1332.14,9324.98,Draft
SO0127,2025-09-03 00:00:00,Empresa Alfa,México,Servicios Cloud,Backup Cloud,1,1210.3,1210.3,Sale
SO0389,2025-09-03 00:00:00,Startup Innova,Chile,Licencias Software,Odoo Enterprise (50 Users),1,1080.43,1080.43,Sale
SO0477,2025-09-05 00:00:00,Grupo Constructor,Chile,Consultoría,Auditoría de Seguridad,9,1379.58,12416.22,Sale
SO0781,2025-09-05 00:00:00,Startup Innova,España,Hardware,Portátil Lenovo ThinkPad,5,327.75,1638.75,Cancelled
SO0894,2025-09-05 00:00:00,Empresa Alfa,Argentina,Consultoría,Auditoría de Seguridad,4,331.09,1324.36,Sale
SO0509,2025-09-06 00:00:00,Comercial Sur,España,Servicios Cloud,Migración de Servidores,20,1236.63,24732.6,Cancelled
SO0578,2025-09-07 00:00:00,Empresa Alfa,Colombia,Consultoría,Optimización de Procesos,14,601.36,8419.04,Cancelled
SO0651,2025-09-07 00:00:00,Logística Express,Chile,Consultoría,Diseño de Arquitectura,17,1459.88,24817.96,Draft
SO0751,2025-09-07 00:00:00,Grupo Constructor,España,Hardware,Switch Cisco,7,413.23,2892.61,Cancelled
SO0020,2025-09-08 00:00:00,Startup Innova,México,Consultoría,Diseño de Arquitectura,10,991.55,9915.5,Sale
SO0643,2025-09-08 00:00:00,Industrias XYZ,México,Hardware,Portátil Lenovo ThinkPad,12,629.52,7554.24,Sale
SO0799,2025-09-08 00:00:00,Empresa Alfa,España,Consultoría,Auditoría de Seguridad,15,1054.61,15819.15,Draft
SO0976,2025-09-08 00:00:00,Startup Innova,España,Licencias Software,Antivirus Corporativo,4,1385.84,5543.36,Sale
SO0102,2025-09-10 00:00:00,Logística Express,México,Licencias Software,Odoo Enterprise (50 Users),10,531.44,5314.4,Draft
SO0130,2025-09-10 00:00:00,Empresa Alfa,México,Soporte Técnico,Soporte 24/7 Mensual,16,1113.1,17809.6,Sale
SO0301,2025-09-10 00:00:00,Logística Express,Colombia,Servicios Cloud,Suscripción Anual AWS,14,1480.68,20729.52,Sale
SO0663,2025-09-10 00:00:00,Comercial Sur,Chile,Consultoría,Diseño de Arquitectura,16,1197.97,19167.52,Sale
SO0720,2025-09-10 00:00:00,Comercial Sur,Chile,Hardware,Switch Cisco,8,1439.88,11519.04,Sale
SO0197,2025-09-11 00:00:00,Grupo Constructor,Perú,Consultoría,Diseño de Arquitectura,9,253.78,2284.02,Cancelled
SO0549,2025-09-12 00:00:00,Comercial Sur,Chile,Soporte Técnico,Bolsa de 50h,13,99.12,1288.56,Sale
SO0469,2025-09-13 00:00:00,Empresa Alfa,Chile,Licencias Software,Odoo Enterprise (50 Users),9,1362.69,12264.21,Draft
SO0533,2025-09-13 00:00:00,Consultoría Global,México,Consultoría,Auditoría de Seguridad,6,616.49,3698.94,Sale
SO0196,2025-09-14 00:00:00,Logística Express,Argentina,Hardware,Portátil Lenovo ThinkPad,7,1257.12,8799.84,Sale
SO0463,2025-09-14 00:00:00,Consultoría Global,Argentina,Licencias Software,Odoo Enterprise (50 Users),8,1432.84,11462.72,Sale
SO0922,2025-09-14 00:00:00,Startup Innova,Argentina,Servicios Cloud,Backup Cloud,6,907.51,5445.06,Sale
SO0078,2025-09-15 00:00:00,Empresa Alfa,Colombia,Servicios Cloud,Suscripción Anual AWS,17,1118.47,19013.99,Sale
SO0329,2025-09-15 00:00:00,Comercial Sur,México,Consultoría,Optimización de Procesos,19,977.32,18569.08,Sale
SO0407,2025-09-15 00:00:00,Logística Express,México,Soporte Técnico,Bolsa de 10h,5,341.6,1708.0,Sale
SO0428,2025-09-15 00:00:00,Tech Solutions,España,Consultoría,Optimización de Procesos,5,1029.62,5148.1,Sale
SO0121,2025-09-16 00:00:00,Comercial Sur,España,Hardware,Switch Cisco,15,50.51,757.65,Cancelled
SO0144,2025-09-16 00:00:00,Grupo Constructor,Perú,Licencias Software,Antivirus Corporativo,19,1028.11,19534.09,Cancelled
SO0337,2025-09-16 00:00:00,Comercial Sur,México,Soporte Técnico,Soporte 24/7 Mensual,7,467.85,3274.95,Cancelled
SO0340,2025-09-16 00:00:00,Industrias XYZ,Perú,Licencias Software,Antivirus Corporativo,3,1180.1,3540.3,Sale
SO0494,2025-09-16 00:00:00,Consultoría Global,Chile,Hardware,Servidor Dell PowerEdge,6,420.25,2521.5,Sale
SO0547,2025-09-16 00:00:00,Empresa Alfa,España,Soporte Técnico,Soporte 24/7 Mensual,19,63.64,1209.16,Draft
SO0896,2025-09-16 00:00:00,Industrias XYZ,Colombia,Hardware,Portátil Lenovo ThinkPad,2,1098.08,2196.16,Sale
SO0946,2025-09-16 00:00:00,Consultoría Global,Colombia,Licencias Software,Licencia Windows Server,4,877.93,3511.72,Sale
SO0650,2025-09-17 00:00:00,Industrias XYZ,México,Soporte Técnico,Bolsa de 10h,4,261.46,1045.84,Sale
SO0853,2025-09-17 00:00:00,Empresa Alfa,Colombia,Consultoría,Diseño de Arquitectura,20,262.65,5253.0,Draft
SO0968,2025-09-17 00:00:00,Consultoría Global,Perú,Hardware,Switch Cisco,18,692.26,12460.68,Sale
SO0454,2025-09-18 00:00:00,Startup Innova,España,Servicios Cloud,Migración de Servidores,10,1469.27,14692.7,Sale
SO0605,2025-09-18 00:00:00,Consultoría Global,España,Servicios Cloud,Migración de Servidores,13,565.92,7356.96,Sale
SO0248,2025-09-19 00:00:00,Empresa Alfa,España,Consultoría,Diseño de Arquitectura,3,400.44,1201.32,Sale
SO0319,2025-09-19 00:00:00,Grupo Constructor,España,Servicios Cloud,Backup Cloud,9,972.87,8755.83,Sale
SO0909,2025-09-19 00:00:00,Tech Solutions,Argentina,Consultoría,Diseño de Arquitectura,9,851.2,7660.8,Sale
SO0511,2025-09-20 00:00:00,Empresa Alfa,México,Consultoría,Optimización de Procesos,9,1051.36,9462.24,Sale
SO0775,2025-09-20 00:00:00,Startup Innova,España,Soporte Técnico,Bolsa de 10h,1,868.67,868.67,Sale
SO0891,2025-09-20 00:00:00,Consultoría Global,Perú,Consultoría,Diseño de Arquitectura,4,612.33,2449.32,Cancelled
SO0918,2025-09-20 00:00:00,Logística Express,Argentina,Consultoría,Diseño de Arquitectura,19,1347.94,25610.86,Sale
SO0154,2025-09-21 00:00:00,Comercial Sur,Colombia,Servicios Cloud,Suscripción Anual AWS,3,1028.55,3085.65,Draft
SO0370,2025-09-21 00:00:00,Industrias XYZ,Perú,Soporte Técnico,Soporte 24/7 Mensual,16,1474.57,23593.12,Cancelled
SO0610,2025-09-21 00:00:00,Industrias XYZ,Perú,Servicios Cloud,Suscripción Anual AWS,2,50.83,101.66,Sale
SO0211,2025-09-22 00:00:00,Logística Express,Perú,Licencias Software,Antivirus Corporativo,20,941.68,18833.6,Sale
SO0287,2025-09-22 00:00:00,Tech Solutions,España,Licencias Software,Licencia Windows Server,13,1495.18,19437.34,Sale
SO0381,2025-09-23 00:00:00,Grupo Constructor,Perú,Licencias Software,Odoo Enterprise (50 Users),18,334.88,6027.84,Draft
SO0718,2025-09-23 00:00:00,Tech Solutions,España,Consultoría,Diseño de Arquitectura,14,1305.72,18280.08,Sale
SO0523,2025-09-24 00:00:00,Tech Solutions,Perú,Licencias Software,Odoo Enterprise (50 Users),6,1272.68,7636.08,Sale
SO0660,2025-09-24 00:00:00,Comercial Sur,México,Licencias Software,Odoo Enterprise (50 Users),9,245.79,2212.11,Sale
SO0048,2025-09-25 00:00:00,Comercial Sur,Perú,Soporte Técnico,Soporte 24/7 Mensual,16,1431.7,22907.2,Sale
SO0137,2025-09-25 00:00:00,Empresa Alfa,Argentina,Servicios Cloud,Backup Cloud,1,1007.56,1007.56,Draft
SO0280,2025-09-25 00:00:00,Tech Solutions,Argentina,Soporte Técnico,Bolsa de 10h,6,762.31,4573.86,Draft
SO0539,2025-09-26 00:00:00,Grupo Constructor,Argentina,Soporte Técnico,Bolsa de 50h,5,820.66,4103.3,Sale
SO0977,2025-09-27 00:00:00,Startup Innova,Argentina,Soporte Técnico,Bolsa de 50h,7,855.55,5988.85,Cancelled
SO0010,2025-09-28 00:00:00,Startup Innova,Colombia,Consultoría,Auditoría de Seguridad,15,803.75,12056.25,Sale
SO0420,2025-09-28 00:00:00,Logística Express,México,Hardware,Servidor Dell PowerEdge,14,325.79,4561.06,Draft
SO0450,2025-09-28 00:00:00,Startup Innova,México,Soporte Técnico,Soporte 24/7 Mensual,1,991.07,991.07,Sale
SO0453,2025-09-28 00:00:00,Tech Solutions,España,Soporte Técnico,Bolsa de 10h,8,847.93,6783.44,Sale
SO0465,2025-09-29 00:00:00,Logística Express,Colombia,Hardware,Switch Cisco,13,569.4,7402.2,Sale
SO0629,2025-09-29 00:00:00,Logística Express,Chile,Hardware,Switch Cisco,12,1349.37,16192.44,Sale
SO0644,2025-09-29 00:00:00,Consultoría Global,España,Hardware,Portátil Lenovo ThinkPad,7,871.35,6099.45,Sale
SO0742,2025-09-30 00:00:00,Startup Innova,Colombia,Soporte Técnico,Bolsa de 10h,16,334.14,5346.24,Cancelled
SO0777,2025-09-30 00:00:00,Consultoría Global,Chile,Licencias Software,Antivirus Corporativo,1,358.65,358.65,Sale
SO0899,2025-09-30 00:00:00,Startup Innova,Colombia,Licencias Software,Licencia Windows Server,15,162.75,2441.25,Sale
SO0047,2025-10-01 00:00:00,Empresa Alfa,España,Hardware,Portátil Lenovo ThinkPad,9,887.75,7989.75,Draft
SO0151,2025-10-01 00:00:00,Logística Express,Colombia,Consultoría,Auditoría de Seguridad,17,986.47,16769.99,Draft
SO0257,2025-10-01 00:00:00,Industrias XYZ,Perú,Licencias Software,Licencia Windows Server,13,1000.84,13010.92,Cancelled
SO0364,2025-10-01 00:00:00,Consultoría Global,México,Hardware,Servidor Dell PowerEdge,4,403.29,1613.16,Sale
SO0460,2025-10-02 00:00:00,Tech Solutions,España,Hardware,Switch Cisco,20,209.61,4192.2,Sale
SO0395,2025-10-04 00:00:00,Industrias XYZ,Chile,Servicios Cloud,Suscripción Anual AWS,20,1463.97,29279.4,Sale
SO0451,2025-10-04 00:00:00,Comercial Sur,España,Soporte Técnico,Soporte 24/7 Mensual,12,886.63,10639.56,Sale
SO0843,2025-10-04 00:00:00,Industrias XYZ,España,Soporte Técnico,Bolsa de 50h,13,219.66,2855.58,Sale
SO0990,2025-10-04 00:00:00,Grupo Constructor,Chile,Consultoría,Auditoría de Seguridad,19,167.06,3174.14,Cancelled
SO0028,2025-10-05 00:00:00,Grupo Constructor,Perú,Soporte Técnico,Bolsa de 50h,2,1427.0,2854.0,Draft
SO0098,2025-10-05 00:00:00,Startup Innova,Perú,Consultoría,Diseño de Arquitectura,6,348.09,2088.54,Draft
SO0521,2025-10-05 00:00:00,Logística Express,Colombia,Licencias Software,Licencia Windows Server,7,517.55,3622.85,Sale
SO0606,2025-10-05 00:00:00,Empresa Alfa,Perú,Hardware,Portátil Lenovo ThinkPad,2,1230.85,2461.7,Sale
SO0846,2025-10-05 00:00:00,Tech Solutions,Perú,Licencias Software,Antivirus Corporativo,4,769.07,3076.28,Sale
SO0868,2025-10-05 00:00:00,Comercial Sur,Argentina,Servicios Cloud,Suscripción Anual AWS,5,480.4,2402.0,Cancelled
SO0244,2025-10-06 00:00:00,Industrias XYZ,Colombia,Servicios Cloud,Backup Cloud,7,100.75,705.25,Sale
SO0481,2025-10-06 00:00:00,Comercial Sur,España,Servicios Cloud,Migración de Servidores,19,456.87,8680.53,Cancelled
SO0729,2025-10-06 00:00:00,Comercial Sur,España,Soporte Técnico,Soporte 24/7 Mensual,20,339.16,6783.2,Sale
SO0330,2025-10-07 00:00:00,Empresa Alfa,Argentina,Soporte Técnico,Bolsa de 10h,14,142.04,1988.56,Sale
SO0392,2025-10-07 00:00:00,Logística Express,Colombia,Hardware,Portátil Lenovo ThinkPad,6,146.09,876.54,Cancelled
SO0693,2025-10-07 00:00:00,Tech Solutions,México,Licencias Software,Antivirus Corporativo,8,527.55,4220.4,Cancelled
SO0723,2025-10-07 00:00:00,Consultoría Global,Argentina,Consultoría,Optimización de Procesos,13,304.64,3960.32,Sale
SO0091,2025-10-08 00:00:00,Consultoría Global,Argentina,Servicios Cloud,Backup Cloud,16,699.36,11189.76,Sale
SO0847,2025-10-08 00:00:00,Grupo Constructor,Argentina,Hardware,Switch Cisco,3,498.26,1494.78,Cancelled
SO0129,2025-10-09 00:00:00,Consultoría Global,Argentina,Hardware,Switch Cisco,12,1256.47,15077.64,Cancelled
SO0748,2025-10-09 00:00:00,Industrias XYZ,México,Licencias Software,Antivirus Corporativo,2,181.77,363.54,Sale
SO0328,2025-10-10 00:00:00,Consultoría Global,Chile,Servicios Cloud,Backup Cloud,15,987.89,14818.35,Sale
SO0513,2025-10-10 00:00:00,Comercial Sur,España,Hardware,Switch Cisco,1,322.6,322.6,Sale
SO0517,2025-10-10 00:00:00,Empresa Alfa,Argentina,Licencias Software,Antivirus Corporativo,11,1221.52,13436.72,Sale
SO0426,2025-10-11 00:00:00,Industrias XYZ,Argentina,Hardware,Portátil Lenovo ThinkPad,12,349.69,4196.28,Cancelled
SO0698,2025-10-11 00:00:00,Tech Solutions,México,Soporte Técnico,Bolsa de 50h,10,525.76,5257.6,Sale
SO0915,2025-10-11 00:00:00,Consultoría Global,España,Consultoría,Diseño de Arquitectura,10,372.52,3725.2,Draft
SO0988,2025-10-11 00:00:00,Comercial Sur,Argentina,Consultoría,Diseño de Arquitectura,18,172.31,3101.58,Sale
SO0249,2025-10-12 00:00:00,Empresa Alfa,Colombia,Soporte Técnico,Soporte 24/7 Mensual,10,905.12,9051.2,Sale
SO0593,2025-10-12 00:00:00,Empresa Alfa,Chile,Consultoría,Optimización de Procesos,11,171.88,1890.68,Sale
SO0067,2025-10-13 00:00:00,Consultoría Global,Argentina,Soporte Técnico,Soporte 24/7 Mensual,7,528.58,3700.06,Sale
SO0156,2025-10-13 00:00:00,Startup Innova,Colombia,Hardware,Portátil Lenovo ThinkPad,6,728.09,4368.54,Sale
SO0013,2025-10-14 00:00:00,Logística Express,Colombia,Servicios Cloud,Suscripción Anual AWS,1,978.29,978.29,Sale
SO0034,2025-10-14 00:00:00,Logística Express,México,Soporte Técnico,Bolsa de 50h,5,606.66,3033.3,Cancelled
SO0087,2025-10-14 00:00:00,Startup Innova,España,Hardware,Portátil Lenovo ThinkPad,6,453.6,2721.6,Sale
SO0396,2025-10-14 00:00:00,Grupo Constructor,Perú,Consultoría,Auditoría de Seguridad,10,175.28,1752.8,Draft
SO0422,2025-10-14 00:00:00,Consultoría Global,México,Consultoría,Optimización de Procesos,5,489.97,2449.85,Cancelled
SO0021,2025-10-15 00:00:00,Industrias XYZ,Argentina,Servicios Cloud,Migración de Servidores,13,965.65,12553.45,Sale
SO0122,2025-10-16 00:00:00,Industrias XYZ,Chile,Consultoría,Auditoría de Seguridad,20,303.45,6069.0,Sale
SO0270,2025-10-16 00:00:00,Tech Solutions,Colombia,Servicios Cloud,Suscripción Anual AWS,17,378.78,6439.26,Sale
SO0654,2025-10-16 00:00:00,Logística Express,España,Servicios Cloud,Backup Cloud,7,614.85,4303.95,Sale
SO0760,2025-10-16 00:00:00,Startup Innova,México,Servicios Cloud,Backup Cloud,3,184.72,554.16,Sale
SO0788,2025-10-16 00:00:00,Grupo Constructor,Perú,Hardware,Servidor Dell PowerEdge,11,1121.88,12340.68,Draft
SO0296,2025-10-17 00:00:00,Logística Express,Argentina,Soporte Técnico,Bolsa de 50h,1,1272.97,1272.97,Sale
SO0310,2025-10-17 00:00:00,Empresa Alfa,Colombia,Consultoría,Optimización de Procesos,15,1003.47,15052.05,Cancelled
SO0839,2025-10-17 00:00:00,Comercial Sur,Chile,Soporte Técnico,Bolsa de 50h,1,448.34,448.34,Sale
SO0500,2025-10-18 00:00:00,Startup Innova,México,Servicios Cloud,Backup Cloud,20,1418.61,28372.2,Sale
SO0508,2025-10-18 00:00:00,Consultoría Global,España,Soporte Técnico,Bolsa de 10h,12,1290.52,15486.24,Cancelled
SO0218,2025-10-19 00:00:00,Startup Innova,Perú,Hardware,Portátil Lenovo ThinkPad,3,255.2,765.6,Sale
SO0528,2025-10-19 00:00:00,Tech Solutions,España,Servicios Cloud,Backup Cloud,1,253.13,253.13,Sale
SO0562,2025-10-19 00:00:00,Consultoría Global,México,Licencias Software,Odoo Enterprise (50 Users),20,72.57,1451.4,Sale
SO0579,2025-10-19 00:00:00,Comercial Sur,Argentina,Soporte Técnico,Bolsa de 10h,13,524.05,6812.65,Sale
SO0583,2025-10-20 00:00:00,Logística Express,España,Licencias Software,Odoo Enterprise (50 Users),16,198.35,3173.6,Draft
SO0885,2025-10-20 00:00:00,Grupo Constructor,Colombia,Soporte Técnico,Bolsa de 10h,15,1031.56,15473.4,Sale
SO0009,2025-10-21 00:00:00,Tech Solutions,Argentina,Consultoría,Optimización de Procesos,12,1493.22,17918.64,Sale
SO0171,2025-10-21 00:00:00,Grupo Constructor,Argentina,Consultoría,Optimización de Procesos,8,444.57,3556.56,Sale
SO0186,2025-10-21 00:00:00,Comercial Sur,España,Consultoría,Optimización de Procesos,20,235.69,4713.8,Sale
SO0965,2025-10-21 00:00:00,Comercial Sur,España,Consultoría,Optimización de Procesos,19,321.57,6109.83,Draft
SO0690,2025-10-22 00:00:00,Tech Solutions,Colombia,Consultoría,Optimización de Procesos,13,832.24,10819.12,Sale
SO0232,2025-10-23 00:00:00,Empresa Alfa,España,Hardware,Portátil Lenovo ThinkPad,10,444.1,4441.0,Sale
SO0791,2025-10-24 00:00:00,Industrias XYZ,España,Licencias Software,Odoo Enterprise (50 Users),3,213.2,639.6,Sale
SO0911,2025-10-24 00:00:00,Tech Solutions,Chile,Soporte Técnico,Bolsa de 10h,3,404.83,1214.49,Sale
SO0088,2025-10-25 00:00:00,Logística Express,Chile,Hardware,Switch Cisco,10,693.56,6935.6,Draft
SO0275,2025-10-25 00:00:00,Consultoría Global,Argentina,Licencias Software,Licencia Windows Server,2,1274.32,2548.64,Draft
SO0375,2025-10-25 00:00:00,Tech Solutions,España,Hardware,Switch Cisco,1,80.02,80.02,Sale
SO0472,2025-10-25 00:00:00,Comercial Sur,España,Hardware,Portátil Lenovo ThinkPad,2,646.43,1292.86,Sale
SO0741,2025-10-25 00:00:00,Startup Innova,Chile,Consultoría,Optimización de Procesos,18,932.63,16787.34,Cancelled
SO0109,2025-10-26 00:00:00,Grupo Constructor,Perú,Hardware,Switch Cisco,12,1023.79,12285.48,Sale
SO0669,2025-10-26 00:00:00,Industrias XYZ,Argentina,Licencias Software,Odoo Enterprise (50 Users),4,251.22,1004.88,Sale
SO0719,2025-10-26 00:00:00,Tech Solutions,Chile,Licencias Software,Licencia Windows Server,3,99.45,298.35,Sale
SO0526,2025-10-27 00:00:00,Industrias XYZ,Perú,Hardware,Portátil Lenovo ThinkPad,2,564.0,1128.0,Draft
SO0871,2025-10-27 00:00:00,Logística Express,Perú,Soporte Técnico,Bolsa de 50h,1,174.84,174.84,Sale
SO0996,2025-10-27 00:00:00,Comercial Sur,Perú,Licencias Software,Odoo Enterprise (50 Users),20,1325.56,26511.2,Sale
SO0404,2025-10-28 00:00:00,Industrias XYZ,Argentina,Consultoría,Auditoría de Seguridad,8,469.44,3755.52,Sale
SO0440,2025-10-28 00:00:00,Grupo Constructor,Chile,Licencias Software,Odoo Enterprise (50 Users),6,197.15,1182.9,Sale
SO0499,2025-10-28 00:00:00,Empresa Alfa,Chile,Hardware,Switch Cisco,17,316.42,5379.14,Sale
SO0022,2025-10-29 00:00:00,Empresa Alfa,Colombia,Licencias Software,Licencia Windows Server,5,1328.32,6641.6,Cancelled
SO0259,2025-10-29 00:00:00,Logística Express,Perú,Hardware,Switch Cisco,7,405.44,2838.08,Sale
SO0491,2025-10-29 00:00:00,Startup Innova,Argentina,Licencias Software,Antivirus Corporativo,16,1263.2,20211.2,Sale
SO0656,2025-10-29 00:00:00,Tech Solutions,Chile,Licencias Software,Licencia Windows Server,17,1176.83,20006.11,Sale
SO0303,2025-10-30 00:00:00,Startup Innova,Argentina,Licencias Software,Odoo Enterprise (50 Users),12,1380.42,16565.04,Sale
SO0805,2025-10-30 00:00:00,Logística Express,España,Consultoría,Diseño de Arquitectura,16,1222.36,19557.76,Sale
SO0816,2025-10-30 00:00:00,Startup Innova,Chile,Consultoría,Diseño de Arquitectura,6,763.27,4579.62,Sale
SO0974,2025-10-30 00:00:00,Grupo Constructor,Chile,Soporte Técnico,Soporte 24/7 Mensual,9,1469.79,13228.11,Sale
SO0195,2025-10-31 00:00:00,Consultoría Global,Chile,Servicios Cloud,Migración de Servidores,8,1368.14,10945.12,Sale
SO0624,2025-10-31 00:00:00,Empresa Alfa,Perú,Licencias Software,Antivirus Corporativo,5,1156.97,5784.85,Cancelled
SO0779,2025-11-01 00:00:00,Tech Solutions,Argentina,Licencias Software,Odoo Enterprise (50 Users),12,1298.35,15580.2,Sale
SO0813,2025-11-01 00:00:00,Industrias XYZ,Argentina,Consultoría,Auditoría de Seguridad,12,1115.3,13383.6,Sale
SO0857,2025-11-01 00:00:00,Tech Solutions,Chile,Soporte Técnico,Soporte 24/7 Mensual,2,128.55,257.1,Sale
SO0884,2025-11-01 00:00:00,Empresa Alfa,Perú,Licencias Software,Antivirus Corporativo,17,604.4,10274.8,Cancelled
SO0544,2025-11-02 00:00:00,Logística Express,Argentina,Hardware,Portátil Lenovo ThinkPad,2,136.36,272.72,Sale
SO0236,2025-11-03 00:00:00,Logística Express,México,Consultoría,Optimización de Procesos,14,843.65,11811.1,Sale
SO0424,2025-11-03 00:00:00,Comercial Sur,Argentina,Licencias Software,Antivirus Corporativo,11,413.41,4547.51,Cancelled
SO0640,2025-11-03 00:00:00,Logística Express,España,Servicios Cloud,Migración de Servidores,13,1053.11,13690.43,Sale
SO0041,2025-11-04 00:00:00,Tech Solutions,Argentina,Soporte Técnico,Bolsa de 10h,2,634.89,1269.78,Sale
SO0123,2025-11-04 00:00:00,Grupo Constructor,Argentina,Soporte Técnico,Bolsa de 10h,19,1458.92,27719.48,Draft
SO0238,2025-11-04 00:00:00,Empresa Alfa,Colombia,Licencias Software,Licencia Windows Server,20,743.36,14867.2,Sale
SO0672,2025-11-04 00:00:00,Industrias XYZ,México,Servicios Cloud,Suscripción Anual AWS,7,107.49,752.43,Draft
SO0684,2025-11-04 00:00:00,Consultoría Global,España,Licencias Software,Antivirus Corporativo,12,832.16,9985.92,Sale
SO0800,2025-11-05 00:00:00,Empresa Alfa,Colombia,Hardware,Switch Cisco,8,1453.12,11624.96,Cancelled
SO0140,2025-11-07 00:00:00,Logística Express,Argentina,Hardware,Servidor Dell PowerEdge,5,1109.73,5548.65,Sale
SO0473,2025-11-07 00:00:00,Logística Express,Chile,Consultoría,Diseño de Arquitectura,7,118.35,828.45,Sale
SO0711,2025-11-07 00:00:00,Startup Innova,Perú,Servicios Cloud,Backup Cloud,11,104.42,1148.62,Sale
SO0809,2025-11-07 00:00:00,Startup Innova,Colombia,Servicios Cloud,Migración de Servidores,16,1411.88,22590.08,Sale
SO0268,2025-11-08 00:00:00,Empresa Alfa,Colombia,Soporte Técnico,Bolsa de 50h,4,1210.88,4843.52,Sale
SO0484,2025-11-08 00:00:00,Grupo Constructor,España,Licencias Software,Licencia Windows Server,3,432.61,1297.83,Sale
SO0194,2025-11-09 00:00:00,Grupo Constructor,España,Licencias Software,Antivirus Corporativo,17,252.64,4294.88,Sale
SO0289,2025-11-09 00:00:00,Empresa Alfa,Colombia,Hardware,Servidor Dell PowerEdge,7,530.11,3710.77,Sale
SO0367,2025-11-09 00:00:00,Logística Express,México,Servicios Cloud,Suscripción Anual AWS,9,1132.95,10196.55,Cancelled
SO0029,2025-11-11 00:00:00,Consultoría Global,México,Licencias Software,Antivirus Corporativo,18,614.7,11064.6,Draft
SO0292,2025-11-11 00:00:00,Empresa Alfa,Perú,Soporte Técnico,Soporte 24/7 Mensual,6,1336.79,8020.74,Sale
SO0545,2025-11-11 00:00:00,Industrias XYZ,Argentina,Consultoría,Diseño de Arquitectura,11,1038.51,11423.61,Sale
SO0612,2025-11-11 00:00:00,Startup Innova,Perú,Soporte Técnico,Bolsa de 50h,14,1209.9,16938.6,Sale
SO0160,2025-11-12 00:00:00,Comercial Sur,Colombia,Hardware,Portátil Lenovo ThinkPad,14,1468.61,20560.54,Sale
SO0235,2025-11-14 00:00:00,Comercial Sur,Colombia,Servicios Cloud,Migración de Servidores,10,221.95,2219.5,Draft
SO0446,2025-11-14 00:00:00,Industrias XYZ,Colombia,Consultoría,Optimización de Procesos,9,142.19,1279.71,Sale
SO0471,2025-11-14 00:00:00,Consultoría Global,Colombia,Soporte Técnico,Bolsa de 10h,6,192.41,1154.46,Sale
SO0739,2025-11-15 00:00:00,Empresa Alfa,Chile,Consultoría,Optimización de Procesos,14,1258.81,17623.34,Sale
SO0015,2025-11-16 00:00:00,Tech Solutions,Chile,Licencias Software,Licencia Windows Server,18,521.12,9380.16,Sale
SO0585,2025-11-16 00:00:00,Empresa Alfa,Argentina,Hardware,Servidor Dell PowerEdge,12,411.26,4935.12,Sale
SO0745,2025-11-16 00:00:00,Tech Solutions,Argentina,Consultoría,Optimización de Procesos,17,1415.01,24055.17,Sale
SO0961,2025-11-16 00:00:00,Logística Express,Perú,Consultoría,Diseño de Arquitectura,16,1262.17,20194.72,Draft
SO0005,2025-11-17 00:00:00,Grupo Constructor,Chile,Licencias Software,Antivirus Corporativo,2,881.61,1763.22,Sale
